C	area	de	hourly
	VARIABLES	BEGIN	END
	9	1	8736

C	hourly				BASE	INT	PEAK	BASE	INT	PEAK	BASE	INT	PEAK
	1459	02	MAR	18:00	39778	25647	61	0	0	0	40	26	0
	1460	02	MAR	19:00	39778	25438	36	0	0	0	40	26	0
	1461	02	MAR	20:00	39778	24359	0	0	0	0	40	26	0
	1462	02	MAR	21:00	39778	24135	0	0	0	0	40	26	0
	1463	02	MAR	22:00	39778	22828	0	0	0	0	40	26	0
	1464	02	MAR	23:00	39778	21132	0	0	0	0	40	26	0
	1465	03	MAR	00:00	39444	17385	0	0	0	0	39	25	0
	1466	03	MAR	01:00	39444	17750	0	0	0	0	39	25	0
	1467	03	MAR	02:00	39444	15175	0	0	0	0	39	25	0
	1468	03	MAR	03:00	39444	12151	0	0	0	0	39	25	0
	1469	03	MAR	04:00	39444	12411	0	0	0	0	39	25	0
	1470	03	MAR	05:00	39444	12455	0	0	0	0	39	25	0
	1471	03	MAR	06:00	39444	12187	0	0	0	0	39	25	0
	1472	03	MAR	07:00	39444	10312	0	0	0	0	39	25	0
	1473	03	MAR	08:00	39444	12672	0	0	0	0	39	25	0
	1474	03	MAR	09:00	39444	11175	0	0	0	0	39	25	0
	1475	03	MAR	10:00	39444	13639	0	0	0	0	39	25	0
	1476	03	MAR	11:00	39444	15314	0	0	0	0	39	25	0
	1477	03	MAR	12:00	39444	16444	0	0	0	0	39	25	0
	1478	03	MAR	13:00	39444	16531	0	0	0	0	39	25	0
	1479	03	MAR	14:00	39444	17643	0	0	0	0	39	25	0
	1480	03	MAR	15:00	39444	18440	0	0	0	0	39	25	0
	1481	03	MAR	16:00	39444	20718	0	0	0	0	39	25	0
	1482	03	MAR	17:00	39444	21751	0	0	0	0	39	25	0
	1483	03	MAR	18:00	39444	20360	0	0	0	0	39	25	0
	1484	03	MAR	19:00	39444	20635	0	0	0	0	39	25	0
	1485	03	MAR	20:00	39444	21378	248	0	0	0	39	25	0
	1486	03	MAR	21:00	39444	22583	0	0	0	0	39	25	0
	1487	03	MAR	22:00	39444	21924	95	0	0	0	39	24	0
	1488	03	MAR	23:00	39444	18067	0	0	0	0	39	24	0
	1489	04	MAR	00:00	39444	16045	0	0	0	0	39	24	0
	1490	04	MAR	01:00	39444	16325	0	0	0	0	39	24	0
	1491	04	MAR	02:00	39444	12081	0	0	0	0	39	24	0
	1492	04	MAR	03:00	39444	13307	0	0	0	0	39	24	0
	1493	04	MAR	04:00	39444	10226	0	0	0	0	39	24	0
	1494	04	MAR	05:00	39444	11017	0	0	0	0	39	24	0
	1495	04	MAR	06:00	39444	11207	0	0	0	0	39	24	0
	1496	04	MAR	07:00	39444	11502	0	0	0	0	39	24	0
	1497	04	MAR	08:00	39444	12529	0	0	0	0	39	24	0
	1498	04	MAR	09:00	39444	10737	0	0	0	0	39	23	0
	1499	04	MAR	10:00	39444	12943	0	0	0	0	39	23	0
	1500	04	MAR	11:00	39444	12727	0	0	0	0	39	23	0
	1501	04	MAR	12:00	39444	14576	0	0	0	0	39	24	0
	1502	04	MAR	13:00	39444	16559	0	0	0	0	39	24	0
	1503	04	MAR	14:00	39444	17245	0	0	0	0	39	24	0
	1504	04	MAR	15:00	39444	17365	0	0	0	0	39	24	0
	1505	04	MAR	16:00	39444	19306	0	0	0	0	39	25	0
	1506	04	MAR	17:00	39444	20794	0	0	0	0	39	25	0
	1507	04	MAR	18:00	39444	21515	0	0	0	0	39	25	0
	1508	04	MAR	19:00	39444	20445	0	0	0	0	39	25	0
	1509	04	MAR	20:00	39444	19832	0	0	0	0	39	25	0
	1510	04	MAR	21:00	39444	18676	0	0	0	0	39	25	0
	1511	04	MAR	22:00	39444	19086	14	0	0	0	39	25	0
	1512	04	MAR	23:00	39444	18933	3	0	0	0	39	25	0
	1513	05	MAR	00:00	39111	17462	0	0	0	0	39	24	0
	1514	05	MAR	01:00	39111	17471	0	0	0	0	39	23	0
	1515	05	MAR	02:00	39111	15068	0	0	0	0	39	23	0
	1516	05	MAR	03:00	39111	15280	0	0	0	0	39	23	0
	1517	05	MAR	04:00	39111	15256	0	0	0	0	39	24	0
	1518	05	MAR	05:00	39111	14896	0	0	0	0	39	24	0
	1519	05	MAR	06:00	39111	12586	0	0	0	0	39	24	0
	1520	05	MAR	07:00	39111	13077	0	0	0	0	39	23	0
	1521	05	MAR	08:00	39111	13821	0	0	0	0	39	24	0
	1522	05	MAR	09:00	39111	13423	0	0	0	0	39	23	0
	1523	05	MAR	10:00	39111	13192	0	0	0	0	39	23	0
	1524	05	MAR	11:00	39111	15506	0	0	0	0	39	23	0
	1525	05	MAR	12:00	39111	16271	0	0	0	0	39	23	0
	1526	05	MAR	13:00	39111	17715	0	0	0	0	39	24	0
	1527	05	MAR	14:00	39111	17761	0	0	0	0	39	24	0
	1528	05	MAR	15:00	39111	20732	0	0	0	0	39	24	0
	1529	05	MAR	16:00	39111	21543	0	0	0	0	39	25	0
	1530	05	MAR	17:00	39111	18895	0	0	0	0	39	25	0
	1531	05	MAR	18:00	39111	19303	0	0	0	0	39	25	0
	1532	05	MAR	19:00	39111	21301	0	0	0	0	39	25	0
	1533	05	MAR	20:00	39111	20573	33	0	0	0	39	25	0
	1534	05	MAR	21:00	39111	20065	0	0	0	0	39	25	0
	1535	05	MAR	22:00	39111	21747	0	0	0	0	39	25	0
	1536	05	MAR	23:00	39111	19662	0	0	0	0	39	25	0
	1537	06	MAR	00:00	39333	21366	0	0	0	0	39	25	0
	1538	06	MAR	01:00	39333	21179	0	0	0	0	39	25	0
	1539	06	MAR	02:00	39333	20054	0	0	0	0	39	25	0
	1540	06	MAR	03:00	39333	18461	0	0	0	0	39	25	0
	1541	06	MAR	04:00	39333	18303	0	0	0	0	39	25	0
	1542	06	MAR	05:00	39333	17569	0	0	0	0	39	25	0
	1543	06	MAR	06:00	39333	16918	0	0	0	0	39	25	0
	1544	06	MAR	07:00	39333	16382	0	0	0	0	39	25	0
	1545	06	MAR	08:00	39333	14341	0	0	0	0	39	25	0
	1546	06	MAR	09:00	39333	16658	0	0	0	0	39	25	0
	1547	06	MAR	10:00	39333	18263	0	0	0	0	39	25	0
	1548	06	MAR	11:00	39333	20989	0	0	0	0	39	25	0
	1549	06	MAR	12:00	39333	19976	0	0	0	0	39	25	0
	1550	06	MAR	13:00	39333	20486	0	0	0	0	39	25	0
	1551	06	MAR	14:00	39333	21454	13	0	0	0	39	25	0
	1552	06	MAR	15:00	39333	22246	53	0	0	0	39	26	0
	1553	06	MAR	16:00	39333	22254	239	0	0	0	39	26	0
	1554	06	MAR	17:00	39333	24175	69	0	0	0	39	26	0
	1555	06	MAR	18:00	39333	24403	137	0	0	0	39	26	0
	1556	06	MAR	19:00	39333	24751	157	0	0	0	39	26	0
	1557	06	MAR	20:00	39333	23356	124	0	0	0	39	26	0
	1558	06	MAR	21:00	39333	22606	60	0	0	0	39	26	0
	1559	06	MAR	22:00	39333	23522	0	0	0	0	39	26	0
	1560	06	MAR	23:00	39333	23091	0	0	0	0	39	26	0
	1561	07	MAR	00:00	39222	25441	0	0	0	0	39	26	0
	1562	07	MAR	01:00	39222	23128	192	0	0	0	39	26	0
	1563	07	MAR	02:00	39222	24296	0	0	0	0	39	26	0
	1564	07	MAR	03:00	39222	21854	0	0	0	0	39	26	0
	1565	07	MAR	04:00	39222	20343	0	0	0	0	39	26	0
	1566	07	MAR	05:00	39222	20390	0	0	0	0	39	26	0
	1567	07	MAR	06:00	39222	17911	0	0	0	0	39	26	0
	1568	07	MAR	07:00	39222	21366	0	0	0	0	39	26	0
	1569	07	MAR	08:00	39222	21759	0	0	0	0	39	26	0
	1570	07	MAR	09:00	39222	19936	0	0	0	0	39	26	0
	1571	07	MAR	10:00	39222	18822	0	0	0	0	39	26	0
	1572	07	MAR	11:00	39222	23243	0	0	0	0	39	26	0
	1573	07	MAR	12:00	39222	23213	0	0	0	0	39	26	0
	1574	07	MAR	13:00	39222	24476	0	0	0	0	39	26	0
	1575	07	MAR	14:00	39222	24772	0	0	0	0	39	26	0
	1576	07	MAR	15:00	39222	25329	19	0	0	0	39	26	0
	1577	07	MAR	16:00	39222	23676	243	0	0	0	39	26	0
	1578	07	MAR	17:00	39222	25908	465	0	0	0	39	26	1
	1579	07	MAR	18:00	39222	25723	636	0	0	0	39	26	1
	1580	07	MAR	19:00	39222	25178	768	0	0	0	39	26	1
	1581	07	MAR	20:00	39222	24081	742	0	0	0	39	26	1
	1582	07	MAR	21:00	39222	24779	567	0	0	0	39	26	1
	1583	07	MAR	22:00	39222	25843	1004	0	0	0	39	26	1
	1584	07	MAR	23:00	39222	24584	61	0	0	0	39	26	0
	1585	08	MAR	00:00	38889	24179	0	0	0	0	39	27	0
	1586	08	MAR	01:00	38889	23437	0	0	0	0	39	27	0
	1587	08	MAR	02:00	38889	23427	0	0	0	0	39	27	0
	1588	08	MAR	03:00	38889	20844	0	0	0	0	39	27	0
	1589	08	MAR	04:00	38889	21684	0	0	0	0	39	27	0
	1590	08	MAR	05:00	38889	21712	0	0	0	0	39	27	0
	1591	08	MAR	06:00	38889	19097	0	0	0	0	39	27	0
	1592	08	MAR	07:00	38889	20294	155	0	0	0	39	27	0
	1593	08	MAR	08:00	38889	18610	0	0	0	0	39	27	0
	1594	08	MAR	09:00	38889	21817	0	0	0	0	39	27	0
	1595	08	MAR	10:00	38889	20664	0	0	0	0	39	27	0
	1596	08	MAR	11:00	38889	22286	0	0	0	0	39	27	0
	1597	08	MAR	12:00	38889	23238	0	0	0	0	39	27	0
	1598	08	MAR	13:00	38889	22287	30	0	0	0	39	27	0
	1599	08	MAR	14:00	38889	23673	158	0	0	0	39	27	0
	1600	08	MAR	15:00	38889	25695	314	0	0	0	39	27	0
	1601	08	MAR	16:00	38889	24286	470	0	0	0	39	27	1
	1602	08	MAR	17:00	38889	25618	571	0	0	0	39	27	1
	1603	08	MAR	18:00	38889	25145	742	0	0	0	39	27	1
	1604	08	MAR	19:00	38889	26226	773	0	0	0	39	27	1
	1605	08	MAR	20:00	38889	24048	608	0	0	0	39	27	1
	1606	08	MAR	21:00	38889	25156	523	0	0	0	39	27	1
	1607	08	MAR	22:00	38889	26067	464	0	0	0	39	27	1
	1608	08	MAR	23:00	38889	24742	374	0	0	0	39	27	0
	1609	09	MAR	00:00	38444	23071	0	0	0	0	38	27	0
	1610	09	MAR	01:00	38444	20313	0	0	0	0	38	27	0
	1611	09	MAR	02:00	38444	19148	0	0	0	0	38	27	0
	1612	09	MAR	03:00	38444	19160	0	0	0	0	38	27	0
	1613	09	MAR	04:00	38444	17134	0	0	0	0	38	27	0
	1614	09	MAR	05:00	38444	18013	0	0	0	0	38	27	0
	1615	09	MAR	06:00	38444	16027	0	0	0	0	38	27	0
	1616	09	MAR	07:00	38444	18173	0	0	0	0	38	27	0
	1617	09	MAR	08:00	38444	16453	0	0	0	0	38	27	0
	1618	09	MAR	09:00	38444	16034	0	0	0	0	38	27	0
	1619	09	MAR	10:00	38444	16448	0	0	0	0	38	27	0
	1620	09	MAR	11:00	38444	16727	176	0	0	0	38	27	0
	1621	09	MAR	12:00	38444	20502	0	0	0	0	38	27	0
	1622	09	MAR	13:00	38444	20008	0	0	0	0	38	27	0
	1623	09	MAR	14:00	38444	22167	0	0	0	0	38	27	0
	1624	09	MAR	15:00	38444	24208	699	0	0	0	38	27	1
	1625	09	MAR	16:00	38444	24725	52	0	0	0	38	27	1
	1626	09	MAR	17:00	38444	22471	165	0	0	0	38	27	1
	1627	09	MAR	18:00	38444	22764	298	0	0	0	38	27	1
	1628	09	MAR	19:00	38444	23398	267	0	0	0	38	27	1
	1629	09	MAR	20:00	38444	22424	279	0	0	0	38	27	1
	1630	09	MAR	21:00	38444	23837	190	0	0	0	38	27	1
	1631	09	MAR	22:00	38444	22105	880	0	0	0	38	27	1
	1632	09	MAR	23:00	38444	21725	7	0	0	0	38	27	0
	1633	10	MAR	00:00	38000	16831	0	0	0	0	38	27	0
	1634	10	MAR	01:00	38000	17880	0	0	0	0	38	27	0
	1635	10	MAR	02:00	38000	16011	0	0	0	0	38	27	0
	1636	10	MAR	03:00	38000	15442	0	0	0	0	38	27	0
	1637	10	MAR	04:00	38000	13347	0	0	0	0	38	27	0
	1638	10	MAR	05:00	38000	12252	0	0	0	0	38	27	0
	1639	10	MAR	06:00	38000	11588	0	0	0	0	38	27	0
	1640	10	MAR	07:00	38000	11777	0	0	0	0	38	27	0
	1641	10	MAR	08:00	38000	12956	0	0	0	0	38	27	0
	1642	10	MAR	09:00	38000	13242	0	0	0	0	38	27	0
	1643	10	MAR	10:00	38000	12774	0	0	0	0	38	27	0
	1644	10	MAR	11:00	38000	13783	0	0	0	0	38	27	0
	1645	10	MAR	12:00	38000	17755	0	0	0	0	38	27	0
	1646	10	MAR	13:00	38000	17315	0	0	0	0	38	27	0
	1647	10	MAR	14:00	38000	18901	0	0	0	0	38	27	0
	1648	10	MAR	15:00	38000	18724	0	0	0	0	38	27	0
	1649	10	MAR	16:00	38000	22647	0	0	0	0	38	27	0
	1650	10	MAR	17:00	38000	20035	0	0	0	0	38	27	0
	1651	10	MAR	18:00	38000	21465	0	0	0	0	38	27	0
	1652	10	MAR	19:00	38000	21293	0	0	0	0	38	27	0
	1653	10	MAR	20:00	38000	22092	0	0	0	0	38	27	0
	1654	10	MAR	21:00	38000	21140	321	0	0	0	38	27	0
	1655	10	MAR	22:00	38000	21983	0	0	0	0	38	27	0
	1656	10	MAR	23:00	38000	20741	0	0	0	0	38	27	0
	1657	11	MAR	00:00	38111	16348	0	0	0	0	38	27	0
	1658	11	MAR	01:00	38111	16154	0	0	0	0	38	27	0
	1659	11	MAR	02:00	38111	13636	0	0	0	0	38	27	0
	1660	11	MAR	03:00	38111	14393	0	0	0	0	38	27	0
	1661	11	MAR	04:00	38111	10521	0	0	0	0	38	27	0
	1662	11	MAR	05:00	38111	10977	0	0	0	0	38	27	0
	1663	11	MAR	06:00	38111	9204	0	0	0	0	38	27	0
	1664	11	MAR	07:00	38111	9912	0	0	0	0	38	27	0
	1665	11	MAR	08:00	38111	9323	0	0	0	0	38	27	0
	1666	11	MAR	09:00	38111	11098	0	0	0	0	38	27	0
	1667	11	MAR	10:00	38111	9633	0	0	0	0	38	27	0
	1668	11	MAR	11:00	38111	12107	0	0	0	0	38	27	0
	1669	11	MAR	12:00	38111	12029	0	0	0	0	38	27	0
	1670	11	MAR	13:00	38111	16119	0	0	0	0	38	27	0
	1671	11	MAR	14:00	38111	17462	0	0	0	0	38	27	0
	1672	11	MAR	15:00	38111	18154	0	0	0	0	38	27	0
	1673	11	MAR	16:00	38111	19376	0	0	0	0	38	27	0
	1674	11	MAR	17:00	38111	17699	0	0	0	0	38	27	0
	1675	11	MAR	18:00	38111	20516	0	0	0	0	38	27	0
	1676	11	MAR	19:00	38111	19601	0	0	0	0	38	27	0
	1677	11	MAR	20:00	38111	21448	339	0	0	0	38	27	0
	1678	11	MAR	21:00	38111	18617	324	0	0	0	38	27	0
	1679	11	MAR	22:00	38111	19608	0	0	0	0	38	27	0
	1680	11	MAR	23:00	38111	18135	0	0	0	0	38	27	0
	1681	12	MAR	00:00	38556	17649	0	0	0	0	39	26	0
	1682	12	MAR	01:00	38556	15924	0	0	0	0	39	26	0
	1683	12	MAR	02:00	38556	14778	0	0	0	0	39	26	0
	1684	12	MAR	03:00	38556	13923	0	0	0	0	39	26	0
	1685	12	MAR	04:00	38556	13954	0	0	0	0	39	26	0
	1686	12	MAR	05:00	38556	13214	0	0	0	0	39	26	0
	1687	12	MAR	06:00	38556	11089	0	0	0	0	39	26	0
	1688	12	MAR	07:00	38556	10366	0	0	0	0	39	26	0
	1689	12	MAR	08:00	38556	11574	0	0	0	0	39	26	0
	1690	12	MAR	09:00	38556	11547	0	0	0	0	39	26	0
	1691	12	MAR	10:00	38556	14176	0	0	0	0	39	26	0
	1692	12	MAR	11:00	38556	14648	0	0	0	0	39	26	0
	1693	12	MAR	12:00	38556	15558	0	0	0	0	39	26	0
	1694	12	MAR	13:00	38556	17261	0	0	0	0	39	26	0
	1695	12	MAR	14:00	38556	18009	0	0	0	0	39	26	0
	1696	12	MAR	15:00	38556	16514	0	0	0	0	39	26	0
	1697	12	MAR	16:00	38556	20584	0	0	0	0	39	26	0
	1698	12	MAR	17:00	38556	20497	0	0	0	0	39	26	0
	1699	12	MAR	18:00	38556	20319	0	0	0	0	39	26	0
	1700	12	MAR	19:00	38556	20594	0	0	0	0	39	26	0
	1701	12	MAR	20:00	38556	22726	0	0	0	0	39	26	0
	1702	12	MAR	21:00	38556	20061	0	0	0	0	39	26	0
	1703	12	MAR	22:00	38556	19553	0	0	0	0	39	26	0
	1704	12	MAR	23:00	38556	18643	0	0	0	0	39	26	0
	1705	13	MAR	00:00	38222	21277	0	0	0	0	38	27	0
	1706	13	MAR	01:00	38222	22536	0	0	0	0	38	27	0
	1707	13	MAR	02:00	38222	18765	0	0	0	0	38	27	0
	1708	13	MAR	03:00	38222	18138	0	0	0	0	38	27	0
	1709	13	MAR	04:00	38222	16153	0	0	0	0	38	27	0
	1710	13	MAR	05:00	38222	15680	0	0	0	0	38	27	0
	1711	13	MAR	06:00	38222	15630	0	0	0	0	38	27	0
	1712	13	MAR	07:00	38222	15896	0	0	0	0	38	27	0
	1713	13	MAR	08:00	38222	15038	0	0	0	0	38	27	0
	1714	13	MAR	09:00	38222	16223	0	0	0	0	38	27	0
	1715	13	MAR	10:00	38222	18037	0	0	0	0	38	27	0
	1716	13	MAR	11:00	38222	16531	0	0	0	0	38	27	0
	1717	13	MAR	12:00	38222	20526	0	0	0	0	38	27	0
	1718	13	MAR	13:00	38222	23015	0	0	0	0	38	27	0
	1719	13	MAR	14:00	38222	20048	0	0	0	0	38	27	0
	1720	13	MAR	15:00	38222	23860	0	0	0	0	38	27	0
	1721	13	MAR	16:00	38222	24671	0	0	0	0	38	27	0
	1722	13	MAR	17:00	38222	23582	13	0	0	0	38	27	0
	1723	13	MAR	18:00	38222	24860	60	0	0	0	38	27	0
	1724	13	MAR	19:00	38222	26383	84	0	0	0	38	27	0
	1725	13	MAR	20:00	38222	24615	92	0	0	0	38	27	0
	1726	13	MAR	21:00	38222	23178	96	0	0	0	38	27	0
	1727	13	MAR	22:00	38222	25103	35	0	0	0	38	27	0
	1728	13	MAR	23:00	38222	23639	0	0	0	0	38	27	0
	1729	14	MAR	00:00	37556	24927	0	0	0	0	38	27	0
	1730	14	MAR	01:00	37556	25902	0	0	0	0	38	27	0
	1731	14	MAR	02:00	37556	25108	0	0	0	0	38	27	0
	1732	14	MAR	03:00	37556	22400	0	0	0	0	38	27	0
	1733	14	MAR	04:00	37556	20751	0	0	0	0	38	27	0
	1734	14	MAR	05:00	37556	20848	0	0	0	0	38	27	0
	1735	14	MAR	06:00	37556	20400	0	0	0	0	38	27	0
	1736	14	MAR	07:00	37556	19948	0	0	0	0	38	27	0
	1737	14	MAR	08:00	37556	21056	0	0	0	0	38	27	0
	1738	14	MAR	09:00	37556	23221	0	0	0	0	38	27	0
	1739	14	MAR	10:00	37556	23135	0	0	0	0	38	27	0
	1740	14	MAR	11:00	37556	24027	0	0	0	0	38	27	0
	1741	14	MAR	12:00	37556	22915	0	0	0	0	38	27	0
	1742	14	MAR	13:00	37556	25071	0	0	0	0	38	27	0
	1743	14	MAR	14:00	37556	24835	0	0	0	0	38	27	0
	1744	14	MAR	15:00	37556	27107	131	0	0	0	38	27	0
	1745	14	MAR	16:00	37556	27412	237	0	0	0	38	27	0
	1746	14	MAR	17:00	37556	26266	457	0	0	0	38	27	1
	1747	14	MAR	18:00	37556	25286	519	0	0	0	38	27	1
	1748	14	MAR	19:00	37556	25709	524	0	0	0	38	27	1
	1749	14	MAR	20:00	37556	26209	415	0	0	0	38	27	1
	1750	14	MAR	21:00	37556	25824	242	0	0	0	38	27	0
	1751	14	MAR	22:00	37556	26800	128	0	0	0	38	27	0
	1752	14	MAR	23:00	37556	25240	19	0	0	0	38	27	0
	1753	15	MAR	00:00	37667	24113	0	0	0	0	38	27	0
	1754	15	MAR	01:00	37667	24862	0	0	0	0	38	28	0
	1755	15	MAR	02:00	37667	22766	0	0	0	0	38	28	0
	1756	15	MAR	03:00	37667	23344	0	0	0	0	38	28	0
	1757	15	MAR	04:00	37667	21753	0	0	0	0	38	28	0
	1758	15	MAR	05:00	37667	20072	0	0	0	0	38	28	0
	1759	15	MAR	06:00	37667	20343	0	0	0	0	38	28	0
	1760	15	MAR	07:00	37667	20378	0	0	0	0	38	28	0
	1761	15	MAR	08:00	37667	19647	0	0	0	0	38	28	0
	1762	15	MAR	09:00	37667	20744	0	0	0	0	38	28	0
	1763	15	MAR	10:00	37667	20946	0	0	0	0	38	28	0
	1764	15	MAR	11:00	37667	23970	0	0	0	0	38	28	0
	1765	15	MAR	12:00	37667	21423	0	0	0	0	38	28	0
	1766	15	MAR	13:00	37667	24487	0	0	0	0	38	28	0
	1767	15	MAR	14:00	37667	25401	0	0	0	0	38	28	0
	1768	15	MAR	15:00	37667	24932	0	0	0	0	38	28	0
	1769	15	MAR	16:00	37667	27628	0	0	0	0	38	28	0
	1770	15	MAR	17:00	37667	26917	0	0	0	0	38	28	0
	1771	15	MAR	18:00	37667	25993	0	0	0	0	38	28	0
	1772	15	MAR	19:00	37667	25905	0	0	0	0	38	28	0
	1773	15	MAR	20:00	37667	26823	0	0	0	0	38	28	0
	1774	15	MAR	21:00	37667	26488	0	0	0	0	38	28	0
	1775	15	MAR	22:00	37667	27667	0	0	0	0	38	28	0
	1776	15	MAR	23:00	37667	26270	0	0	0	0	38	28	0
	1777	16	MAR	00:00	37778	23117	0	0	0	0	38	27	0
	1778	16	MAR	01:00	37778	21430	0	0	0	0	38	27	0
	1779	16	MAR	02:00	37778	18848	0	0	0	0	38	27	0
	1780	16	MAR	03:00	37778	17092	0	0	0	0	38	27	0
	1781	16	MAR	04:00	37778	18462	0	0	0	0	38	27	0
	1782	16	MAR	05:00	37778	17693	0	0	0	0	38	27	0
	1783	16	MAR	06:00	37778	17309	0	0	0	0	38	27	0
	1784	16	MAR	07:00	37778	15003	0	0	0	0	38	27	0
	1785	16	MAR	08:00	37778	17429	0	0	0	0	38	27	0
	1786	16	MAR	09:00	37778	18228	0	0	0	0	38	27	0
	1787	16	MAR	10:00	37778	17174	0	0	0	0	38	27	0
	1788	16	MAR	11:00	37778	18840	0	0	0	0	38	27	0
	1789	16	MAR	12:00	37778	20102	0	0	0	0	38	27	0
	1790	16	MAR	13:00	37778	20259	0	0	0	0	38	27	0
	1791	16	MAR	14:00	37778	22938	0	0	0	0	38	27	0
	1792	16	MAR	15:00	37778	23288	0	0	0	0	38	27	0
	1793	16	MAR	16:00	37778	24206	0	0	0	0	38	27	0
	1794	16	MAR	17:00	37778	24885	0	0	0	0	38	27	0
	1795	16	MAR	18:00	37778	24824	0	0	0	0	38	27	0
	1796	16	MAR	19:00	37778	25077	0	0	0	0	38	27	0
	1797	16	MAR	20:00	37778	23957	0	0	0	0	38	27	0
	1798	16	MAR	21:00	37778	24762	0	0	0	0	38	27	0
	1799	16	MAR	22:00	37778	22787	0	0	0	0	38	27	0
	1800	16	MAR	23:00	37778	21237	0	0	0	0	38	26	0
	1801	17	MAR	00:00	38111	16733	0	0	0	0	38	26	0
	1802	17	MAR	01:00	38111	16330	0	0	0	0	38	26	0
	1803	17	MAR	02:00	38111	15949	0	0	0	0	38	26	0
	1804	17	MAR	03:00	38111	12849	0	0	0	0	38	26	0
	1805	17	MAR	04:00	38111	11306	0	0	0	0	38	26	0
	1806	17	MAR	05:00	38111	11778	0	0	0	0	38	26	0
	1807	17	MAR	06:00	38111	10794	0	0	0	0	38	26	0
	1808	17	MAR	07:00	38111	13423	0	0	0	0	38	26	0
	1809	17	MAR	08:00	38111	12206	0	0	0	0	38	26	0
	1810	17	MAR	09:00	38111	13664	0	0	0	0	38	26	0
	1811	17	MAR	10:00	38111	11588	0	0	0	0	38	26	0
	1812	17	MAR	11:00	38111	14939	0	0	0	0	38	26	0
	1813	17	MAR	12:00	38111	14771	0	0	0	0	38	26	0
	1814	17	MAR	13:00	38111	17495	0	0	0	0	38	26	0
	1815	17	MAR	14:00	38111	16851	0	0	0	0	38	26	0
	1816	17	MAR	15:00	38111	19268	0	0	0	0	38	26	0
	1817	17	MAR	16:00	38111	19973	0	0	0	0	38	26	0
	1818	17	MAR	17:00	38111	20761	0	0	0	0	38	26	0
	1819	17	MAR	18:00	38111	21478	0	0	0	0	38	26	0
	1820	17	MAR	19:00	38111	23224	0	0	0	0	38	26	0
	1821	17	MAR	20:00	38111	22109	0	0	0	0	38	26	0
	1822	17	MAR	21:00	38111	21280	0	0	0	0	38	26	0
	1823	17	MAR	22:00	38111	21735	0	0	0	0	38	26	0
	1824	17	MAR	23:00	38111	20328	0	0	0	0	38	26	0
	1825	18	MAR	00:00	38444	17290	0	0	0	0	38	26	0
	1826	18	MAR	01:00	38444	16672	0	0	0	0	38	26	0
	1827	18	MAR	02:00	38444	15054	0	0	0	0	38	25	0
	1828	18	MAR	03:00	38444	12566	0	0	0	0	38	25	0
	1829	18	MAR	04:00	38444	10561	0	0	0	0	38	25	0
	1830	18	MAR	05:00	38444	11117	0	0	0	0	38	24	0
	1831	18	MAR	06:00	38444	9051	0	0	0	0	38	24	0
	1832	18	MAR	07:00	38444	10908	0	0	0	0	38	25	0
	1833	18	MAR	08:00	38444	10208	0	0	0	0	38	24	0
	1834	18	MAR	09:00	38444	10386	0	0	0	0	38	24	0
	1835	18	MAR	10:00	38444	12127	0	0	0	0	38	25	0
	1836	18	MAR	11:00	38444	11920	0	0	0	0	38	25	0
	1837	18	MAR	12:00	38444	11724	0	0	0	0	38	25	0
	1838	18	MAR	13:00	38444	14072	0	0	0	0	38	25	0
	1839	18	MAR	14:00	38444	15294	0	0	0	0	38	25	0
	1840	18	MAR	15:00	38444	17931	0	0	0	0	38	25	0
	1841	18	MAR	16:00	38444	18022	0	0	0	0	38	25	0
	1842	18	MAR	17:00	38444	17060	0	0	0	0	38	25	0
	1843	18	MAR	18:00	38444	18657	0	0	0	0	38	25	0
	1844	18	MAR	19:00	38444	19151	0	0	0	0	38	25	0
	1845	18	MAR	20:00	38444	16699	0	0	0	0	38	25	0
	1846	18	MAR	21:00	38444	16817	0	0	0	0	38	26	0
	1847	18	MAR	22:00	38444	16793	0	0	0	0	38	25	0
	1848	18	MAR	23:00	38444	16675	0	0	0	0	38	25	0
	1849	19	MAR	00:00	38556	16261	0	0	0	0	39	25	0
	1850	19	MAR	01:00	38556	14884	0	0	0	0	39	25	0
	1851	19	MAR	02:00	38556	14696	0	0	0	0	39	25	0
	1852	19	MAR	03:00	38556	11680	0	0	0	0	39	24	0
	1853	19	MAR	04:00	38556	12135	0	0	0	0	39	24	0
	1854	19	MAR	05:00	38556	10260	0	0	0	0	39	24	0
	1855	19	MAR	06:00	38556	10584	0	0	0	0	39	25	0
	1856	19	MAR	07:00	38556	8148	0	0	0	0	39	24	0
	1857	19	MAR	08:00	38556	10061	0	0	0	0	39	24	0
	1858	19	MAR	09:00	38556	8266	0	0	0	0	39	24	0
	1859	19	MAR	10:00	38556	11547	0	0	0	0	39	25	0
	1860	19	MAR	11:00	38556	13193	0	0	0	0	39	25	0
	1861	19	MAR	12:00	38556	13496	0	0	0	0	39	25	0
	1862	19	MAR	13:00	38556	14575	0	0	0	0	39	25	0
	1863	19	MAR	14:00	38556	16383	0	0	0	0	39	25	0
	1864	19	MAR	15:00	38556	16872	0	0	0	0	39	26	0
	1865	19	MAR	16:00	38556	20556	0	0	0	0	39	26	0
	1866	19	MAR	17:00	38556	17300	0	0	0	0	39	26	0
	1867	19	MAR	18:00	38556	17339	0	0	0	0	39	26	0
