block,component,output,absolute_time_index,block_time_index,scenario_index,value,basis_status
0,area_thermal_default,balance_port.flow,13,13,0,0,None
0,area_thermal_default,co2_emissions,13,13,0,0,None
0,area_thermal_default,nh3_emissions,13,13,0,0,None
0,area_thermal_default,so2_emissions,13,13,0,0,None
0,area_thermal_default,nox_emissions,13,13,0,0,None
0,area_thermal_default,pm2_5_emissions,13,13,0,0,None
0,area_thermal_default,pm5_emissions,13,13,0,0,None
0,area_thermal_default,pm10_emissions,13,13,0,0,None
0,area_thermal_default,nmvoc_emissions,13,13,0,0,None
0,area_thermal_default,op1_emissions,13,13,0,0,None
0,area_thermal_default,op2_emissions,13,13,0,0,None
0,area_thermal_default,op3_emissions,13,13,0,0,None
0,area_thermal_default,op4_emissions,13,13,0,0,None
0,area_thermal_default,op5_emissions,13,13,0,0,None
0,area_thermal_default,cluster_availability,13,13,0,0,None
0,area_thermal_default,up_margin,13,13,0,0,None
0,area_thermal_default,min_gen_power,13,13,0,0,None
0,area_thermal_default,down_margin,13,13,0,0,None
0,area_thermal_default,profit,13,13,0,0,None
0,area_node,imbalance_cost,14,14,0,0,None
0,area_node,is_significant_loss_of_load,14,14,0,0,None
0,area_node,is_loss_of_load,14,14,0,0,None
0,area_load,actual_load,14,14,0,5011,None
0,area_node,price,14,14,0,0.30000000730578463,None
0,area_node,balance_port.price,14,14,0,0.30000000730578463,None
0,area_node,is_near_loss_of_load,14,14,0,0,None
0,area_load,balance_port.flow,14,14,0,-5011,None
0,area_wind,generation_power,14,14,0,856,None
0,area_wind,minus_generation,14,14,0,-856,None
0,area_wind,balance_port.flow,14,14,0,856,None
0,area_solar,generation_power,14,14,0,0,None
0,area_solar,minus_generation,14,14,0,-0,None
0,area_solar,balance_port.flow,14,14,0,0,None
0,area_run_of_river,generation_power,14,14,0,0,None
0,area_run_of_river,minus_generation,14,14,0,-0,None
0,area_run_of_river,balance_port.flow,14,14,0,0,None
0,area_combined_heat_power,generation_power,14,14,0,0,None
0,area_combined_heat_power,minus_generation,14,14,0,-0,None
0,area_combined_heat_power,balance_port.flow,14,14,0,0,None
0,area_biomass,generation_power,14,14,0,0,None
0,area_biomass,minus_generation,14,14,0,-0,None
0,area_biomass,balance_port.flow,14,14,0,0,None
0,area_biogas,generation_power,14,14,0,0,None
0,area_biogas,minus_generation,14,14,0,-0,None
0,area_biogas,balance_port.flow,14,14,0,0,None
0,area_waste,generation_power,14,14,0,0,None
0,area_waste,minus_generation,14,14,0,-0,None
0,area_waste,balance_port.flow,14,14,0,0,None
0,area_geothermal,generation_power,14,14,0,0,None
0,area_geothermal,minus_generation,14,14,0,-0,None
0,area_geothermal,balance_port.flow,14,14,0,0,None
0,area_other,generation_power,14,14,0,0,None
0,area_other,minus_generation,14,14,0,-0,None
0,area_other,balance_port.flow,14,14,0,0,None
0,area_pumped_storage_power,generation_power,14,14,0,0,None
0,area_pumped_storage_power,minus_generation,14,14,0,-0,None
0,area_pumped_storage_power,balance_port.flow,14,14,0,0,None
0,area_rest_world,generation_power,14,14,0,0,None
0,area_rest_world,minus_generation,14,14,0,-0,None
0,area_rest_world,balance_port.flow,14,14,0,0,None
0,area_thermal_default,prop_cost,14,14,0,0,None
0,area_thermal_default,balance_port.flow,14,14,0,0,None
0,area_thermal_default,co2_emissions,14,14,0,0,None
0,area_thermal_default,nh3_emissions,14,14,0,0,None
0,area_thermal_default,so2_emissions,14,14,0,0,None
0,area_thermal_default,nox_emissions,14,14,0,0,None
0,area_thermal_default,pm2_5_emissions,14,14,0,0,None
0,area_thermal_default,pm5_emissions,14,14,0,0,None
0,area_thermal_default,pm10_emissions,14,14,0,0,None
0,area_thermal_default,nmvoc_emissions,14,14,0,0,None
0,area_thermal_default,op1_emissions,14,14,0,0,None
0,area_thermal_default,op2_emissions,14,14,0,0,None
0,area_thermal_default,op3_emissions,14,14,0,0,None
0,area_thermal_default,op4_emissions,14,14,0,0,None
0,area_thermal_default,op5_emissions,14,14,0,0,None
0,area_thermal_default,cluster_availability,14,14,0,0,None
0,area_thermal_default,up_margin,14,14,0,0,None
0,area_thermal_default,min_gen_power,14,14,0,0,None
0,area_thermal_default,down_margin,14,14,0,0,None
0,area_thermal_default,profit,14,14,0,0,None
0,area_node,imbalance_cost,15,15,0,0,None
0,area_node,is_significant_loss_of_load,15,15,0,0,None
0,area_node,is_loss_of_load,15,15,0,0,None
0,area_load,actual_load,15,15,0,5143,None
0,area_node,price,15,15,0,0.3000000067835063,None
0,area_node,balance_port.price,15,15,0,0.3000000067835063,None
0,area_node,is_near_loss_of_load,15,15,0,0,None
0,area_load,balance_port.flow,15,15,0,-5143,None
0,area_wind,generation_power,15,15,0,957,None
0,area_wind,minus_generation,15,15,0,-957,None
0,area_wind,balance_port.flow,15,15,0,957,None
0,area_solar,generation_power,15,15,0,0,None
0,area_solar,minus_generation,15,15,0,-0,None
0,area_solar,balance_port.flow,15,15,0,0,None
0,area_run_of_river,generation_power,15,15,0,0,None
0,area_run_of_river,minus_generation,15,15,0,-0,None
0,area_run_of_river,balance_port.flow,15,15,0,0,None
0,area_combined_heat_power,generation_power,15,15,0,0,None
0,area_combined_heat_power,minus_generation,15,15,0,-0,None
0,area_combined_heat_power,balance_port.flow,15,15,0,0,None
0,area_biomass,generation_power,15,15,0,0,None
0,area_biomass,minus_generation,15,15,0,-0,None
0,area_biomass,balance_port.flow,15,15,0,0,None
0,area_biogas,generation_power,15,15,0,0,None
0,area_biogas,minus_generation,15,15,0,-0,None
0,area_biogas,balance_port.flow,15,15,0,0,None
0,area_waste,generation_power,15,15,0,0,None
0,area_waste,minus_generation,15,15,0,-0,None
0,area_waste,balance_port.flow,15,15,0,0,None
0,area_geothermal,generation_power,15,15,0,0,None
0,area_geothermal,minus_generation,15,15,0,-0,None
0,area_geothermal,balance_port.flow,15,15,0,0,None
0,area_other,generation_power,15,15,0,0,None
0,area_other,minus_generation,15,15,0,-0,None
0,area_other,balance_port.flow,15,15,0,0,None
0,area_pumped_storage_power,generation_power,15,15,0,0,None
0,area_pumped_storage_power,minus_generation,15,15,0,-0,None
0,area_pumped_storage_power,balance_port.flow,15,15,0,0,None
0,area_rest_world,generation_power,15,15,0,0,None
0,area_rest_world,minus_generation,15,15,0,-0,None
0,area_rest_world,balance_port.flow,15,15,0,0,None
0,area_thermal_default,prop_cost,15,15,0,0,None
0,area_thermal_default,balance_port.flow,15,15,0,0,None
0,area_thermal_default,co2_emissions,15,15,0,0,None
0,area_thermal_default,nh3_emissions,15,15,0,0,None
0,area_thermal_default,so2_emissions,15,15,0,0,None
0,area_thermal_default,nox_emissions,15,15,0,0,None
0,area_thermal_default,pm2_5_emissions,15,15,0,0,None
0,area_thermal_default,pm5_emissions,15,15,0,0,None
0,area_thermal_default,pm10_emissions,15,15,0,0,None
0,area_thermal_default,nmvoc_emissions,15,15,0,0,None
0,area_thermal_default,op1_emissions,15,15,0,0,None
0,area_thermal_default,op2_emissions,15,15,0,0,None
0,area_thermal_default,op3_emissions,15,15,0,0,None
0,area_thermal_default,op4_emissions,15,15,0,0,None
0,area_thermal_default,op5_emissions,15,15,0,0,None
0,area_thermal_default,cluster_availability,15,15,0,0,None
0,area_thermal_default,up_margin,15,15,0,0,None
0,area_thermal_default,min_gen_power,15,15,0,0,None
0,area_thermal_default,down_margin,15,15,0,0,None
0,area_thermal_default,profit,15,15,0,0,None
0,area_node,imbalance_cost,16,16,0,0,None
0,area_node,is_significant_loss_of_load,16,16,0,0,None
0,area_node,is_loss_of_load,16,16,0,0,None
0,area_load,actual_load,16,16,0,5115,None
0,area_node,price,16,16,0,0.3000000023716201,None
0,area_node,balance_port.price,16,16,0,0.3000000023716201,None
0,area_node,is_near_loss_of_load,16,16,0,0,None
0,area_load,balance_port.flow,16,16,0,-5115,None
0,area_wind,generation_power,16,16,0,1081,None
0,area_wind,minus_generation,16,16,0,-1081,None
0,area_wind,balance_port.flow,16,16,0,1081,None
0,area_solar,generation_power,16,16,0,0,None
0,area_solar,minus_generation,16,16,0,-0,None
0,area_solar,balance_port.flow,16,16,0,0,None
0,area_run_of_river,generation_power,16,16,0,0,None
0,area_run_of_river,minus_generation,16,16,0,-0,None
0,area_run_of_river,balance_port.flow,16,16,0,0,None
0,area_combined_heat_power,generation_power,16,16,0,0,None
0,area_combined_heat_power,minus_generation,16,16,0,-0,None
0,area_combined_heat_power,balance_port.flow,16,16,0,0,None
0,area_biomass,generation_power,16,16,0,0,None
0,area_biomass,minus_generation,16,16,0,-0,None
0,area_biomass,balance_port.flow,16,16,0,0,None
0,area_biogas,generation_power,16,16,0,0,None
0,area_biogas,minus_generation,16,16,0,-0,None
0,area_biogas,balance_port.flow,16,16,0,0,None
0,area_waste,generation_power,16,16,0,0,None
0,area_waste,minus_generation,16,16,0,-0,None
0,area_waste,balance_port.flow,16,16,0,0,None
0,area_geothermal,generation_power,16,16,0,0,None
0,area_geothermal,minus_generation,16,16,0,-0,None
0,area_geothermal,balance_port.flow,16,16,0,0,None
0,area_other,generation_power,16,16,0,0,None
0,area_other,minus_generation,16,16,0,-0,None
0,area_other,balance_port.flow,16,16,0,0,None
0,area_pumped_storage_power,generation_power,16,16,0,0,None
0,area_pumped_storage_power,minus_generation,16,16,0,-0,None
0,area_pumped_storage_power,balance_port.flow,16,16,0,0,None
0,area_rest_world,generation_power,16,16,0,0,None
0,area_rest_world,minus_generation,16,16,0,-0,None
0,area_rest_world,balance_port.flow,16,16,0,0,None
0,area_thermal_default,prop_cost,16,16,0,0,None
0,area_thermal_default,balance_port.flow,16,16,0,0,None
0,area_thermal_default,co2_emissions,16,16,0,0,None
0,area_thermal_default,nh3_emissions,16,16,0,0,None
0,area_thermal_default,so2_emissions,16,16,0,0,None
0,area_thermal_default,nox_emissions,16,16,0,0,None
0,area_thermal_default,pm2_5_emissions,16,16,0,0,None
0,area_thermal_default,pm5_emissions,16,16,0,0,None
0,area_thermal_default,pm10_emissions,16,16,0,0,None
0,area_thermal_default,nmvoc_emissions,16,16,0,0,None
0,area_thermal_default,op1_emissions,16,16,0,0,None
0,area_thermal_default,op2_emissions,16,16,0,0,None
0,area_thermal_default,op3_emissions,16,16,0,0,None
0,area_thermal_default,op4_emissions,16,16,0,0,None
0,area_thermal_default,op5_emissions,16,16,0,0,None
0,area_thermal_default,cluster_availability,16,16,0,0,None
0,area_thermal_default,up_margin,16,16,0,0,None
0,area_thermal_default,min_gen_power,16,16,0,0,None
0,area_thermal_default,down_margin,16,16,0,0,None
0,area_thermal_default,profit,16,16,0,0,None
0,area_node,imbalance_cost,17,17,0,0,None
0,area_node,is_significant_loss_of_load,17,17,0,0,None
0,area_node,is_loss_of_load,17,17,0,0,None
0,area_load,actual_load,17,17,0,5484,None
0,area_node,price,17,17,0,0.3000000038256269,None
0,area_node,balance_port.price,17,17,0,0.3000000038256269,None
0,area_node,is_near_loss_of_load,17,17,0,0,None
0,area_load,balance_port.flow,17,17,0,-5484,None
0,area_wind,generation_power,17,17,0,941,None
0,area_wind,minus_generation,17,17,0,-941,None
0,area_wind,balance_port.flow,17,17,0,941,None
0,area_solar,generation_power,17,17,0,0,None
0,area_solar,minus_generation,17,17,0,-0,None
0,area_solar,balance_port.flow,17,17,0,0,None
0,area_run_of_river,generation_power,17,17,0,0,None
0,area_run_of_river,minus_generation,17,17,0,-0,None
0,area_run_of_river,balance_port.flow,17,17,0,0,None
0,area_combined_heat_power,generation_power,17,17,0,0,None
0,area_combined_heat_power,minus_generation,17,17,0,-0,None
0,area_combined_heat_power,balance_port.flow,17,17,0,0,None
0,area_biomass,generation_power,17,17,0,0,None
0,area_biomass,minus_generation,17,17,0,-0,None
0,area_biomass,balance_port.flow,17,17,0,0,None
0,area_biogas,generation_power,17,17,0,0,None
0,area_biogas,minus_generation,17,17,0,-0,None
0,area_biogas,balance_port.flow,17,17,0,0,None
0,area_waste,generation_power,17,17,0,0,None
0,area_waste,minus_generation,17,17,0,-0,None
0,area_waste,balance_port.flow,17,17,0,0,None
0,area_geothermal,generation_power,17,17,0,0,None
0,area_geothermal,minus_generation,17,17,0,-0,None
0,area_geothermal,balance_port.flow,17,17,0,0,None
0,area_other,generation_power,17,17,0,0,None
0,area_other,minus_generation,17,17,0,-0,None
0,area_other,balance_port.flow,17,17,0,0,None
0,area_pumped_storage_power,generation_power,17,17,0,0,None
0,area_pumped_storage_power,minus_generation,17,17,0,-0,None
0,area_pumped_storage_power,balance_port.flow,17,17,0,0,None
0,area_rest_world,generation_power,17,17,0,0,None
0,area_rest_world,minus_generation,17,17,0,-0,None
0,area_rest_world,balance_port.flow,17,17,0,0,None
0,area_thermal_default,prop_cost,17,17,0,0,None
0,area_thermal_default,balance_port.flow,17,17,0,0,None
0,area_thermal_default,co2_emissions,17,17,0,0,None
0,area_thermal_default,nh3_emissions,17,17,0,0,None
0,area_thermal_default,so2_emissions,17,17,0,0,None
0,area_thermal_default,nox_emissions,17,17,0,0,None
0,area_thermal_default,pm2_5_emissions,17,17,0,0,None
0,area_thermal_default,pm5_emissions,17,17,0,0,None
0,area_thermal_default,pm10_emissions,17,17,0,0,None
0,area_thermal_default,nmvoc_emissions,17,17,0,0,None
0,area_thermal_default,op1_emissions,17,17,0,0,None
0,area_thermal_default,op2_emissions,17,17,0,0,None
0,area_thermal_default,op3_emissions,17,17,0,0,None
0,area_thermal_default,op4_emissions,17,17,0,0,None
0,area_thermal_default,op5_emissions,17,17,0,0,None
0,area_thermal_default,cluster_availability,17,17,0,0,None
0,area_thermal_default,up_margin,17,17,0,0,None
0,area_thermal_default,min_gen_power,17,17,0,0,None
0,area_thermal_default,down_margin,17,17,0,0,None
0,area_thermal_default,profit,17,17,0,0,None
0,area_node,imbalance_cost,18,18,0,0,None
0,area_node,is_significant_loss_of_load,18,18,0,0,None
0,area_node,is_loss_of_load,18,18,0,0,None
0,area_load,actual_load,18,18,0,6011,None
0,area_node,price,18,18,0,0.2999999944642781,None
0,area_node,balance_port.price,18,18,0,0.2999999944642781,None
0,area_node,is_near_loss_of_load,18,18,0,0,None
0,area_load,balance_port.flow,18,18,0,-6011,None
0,area_wind,generation_power,18,18,0,798,None
0,area_wind,minus_generation,18,18,0,-798,None
0,area_wind,balance_port.flow,18,18,0,798,None
0,area_solar,generation_power,18,18,0,0,None
0,area_solar,minus_generation,18,18,0,-0,None
0,area_solar,balance_port.flow,18,18,0,0,None
0,area_run_of_river,generation_power,18,18,0,0,None
0,area_run_of_river,minus_generation,18,18,0,-0,None
0,area_run_of_river,balance_port.flow,18,18,0,0,None
0,area_combined_heat_power,generation_power,18,18,0,0,None
0,area_combined_heat_power,minus_generation,18,18,0,-0,None
0,area_combined_heat_power,balance_port.flow,18,18,0,0,None
0,area_biomass,generation_power,18,18,0,0,None
0,area_biomass,minus_generation,18,18,0,-0,None
0,area_biomass,balance_port.flow,18,18,0,0,None
0,area_biogas,generation_power,18,18,0,0,None
0,area_biogas,minus_generation,18,18,0,-0,None
0,area_biogas,balance_port.flow,18,18,0,0,None
0,area_waste,generation_power,18,18,0,0,None
0,area_waste,minus_generation,18,18,0,-0,None
0,area_waste,balance_port.flow,18,18,0,0,None
0,area_geothermal,generation_power,18,18,0,0,None
0,area_geothermal,minus_generation,18,18,0,-0,None
0,area_geothermal,balance_port.flow,18,18,0,0,None
0,area_other,generation_power,18,18,0,0,None
0,area_other,minus_generation,18,18,0,-0,None
0,area_other,balance_port.flow,18,18,0,0,None
0,area_pumped_storage_power,generation_power,18,18,0,0,None
0,area_pumped_storage_power,minus_generation,18,18,0,-0,None
0,area_pumped_storage_power,balance_port.flow,18,18,0,0,None
0,area_rest_world,generation_power,18,18,0,0,None
0,area_rest_world,minus_generation,18,18,0,-0,None
0,area_rest_world,balance_port.flow,18,18,0,0,None
0,area_thermal_default,prop_cost,18,18,0,0,None
0,area_thermal_default,balance_port.flow,18,18,0,0,None
0,area_thermal_default,co2_emissions,18,18,0,0,None
0,area_thermal_default,nh3_emissions,18,18,0,0,None
0,area_thermal_default,so2_emissions,18,18,0,0,None
0,area_thermal_default,nox_emissions,18,18,0,0,None
0,area_thermal_default,pm2_5_emissions,18,18,0,0,None
0,area_thermal_default,pm5_emissions,18,18,0,0,None
0,area_thermal_default,pm10_emissions,18,18,0,0,None
0,area_thermal_default,nmvoc_emissions,18,18,0,0,None
0,area_thermal_default,op1_emissions,18,18,0,0,None
0,area_thermal_default,op2_emissions,18,18,0,0,None
0,area_thermal_default,op3_emissions,18,18,0,0,None
0,area_thermal_default,op4_emissions,18,18,0,0,None
0,area_thermal_default,op5_emissions,18,18,0,0,None
0,area_thermal_default,cluster_availability,18,18,0,0,None
0,area_thermal_default,up_margin,18,18,0,0,None
0,area_thermal_default,min_gen_power,18,18,0,0,None
0,area_thermal_default,down_margin,18,18,0,0,None
0,area_thermal_default,profit,18,18,0,0,None
0,area_node,imbalance_cost,19,19,0,0,None
0,area_node,is_significant_loss_of_load,19,19,0,0,None
0,area_node,is_loss_of_load,19,19,0,0,None
0,area_load,actual_load,19,19,0,5986,None
0,area_node,price,19,19,0,0.29999999641813935,None
0,area_node,balance_port.price,19,19,0,0.29999999641813935,None
0,area_node,is_near_loss_of_load,19,19,0,0,None
0,area_load,balance_port.flow,19,19,0,-5986,None
0,area_wind,generation_power,19,19,0,770,None
0,area_wind,minus_generation,19,19,0,-770,None
0,area_wind,balance_port.flow,19,19,0,770,None
0,area_solar,generation_power,19,19,0,0,None
0,area_solar,minus_generation,19,19,0,-0,None
0,area_solar,balance_port.flow,19,19,0,0,None
0,area_run_of_river,generation_power,19,19,0,0,None
0,area_run_of_river,minus_generation,19,19,0,-0,None
0,area_run_of_river,balance_port.flow,19,19,0,0,None
0,area_combined_heat_power,generation_power,19,19,0,0,None
0,area_combined_heat_power,minus_generation,19,19,0,-0,None
0,area_combined_heat_power,balance_port.flow,19,19,0,0,None
0,area_biomass,generation_power,19,19,0,0,None
0,area_biomass,minus_generation,19,19,0,-0,None
0,area_biomass,balance_port.flow,19,19,0,0,None
0,area_biogas,generation_power,19,19,0,0,None
0,area_biogas,minus_generation,19,19,0,-0,None
0,area_biogas,balance_port.flow,19,19,0,0,None
0,area_waste,generation_power,19,19,0,0,None
0,area_waste,minus_generation,19,19,0,-0,None
0,area_waste,balance_port.flow,19,19,0,0,None
0,area_geothermal,generation_power,19,19,0,0,None
0,area_geothermal,minus_generation,19,19,0,-0,None
0,area_geothermal,balance_port.flow,19,19,0,0,None
0,area_other,generation_power,19,19,0,0,None
0,area_other,minus_generation,19,19,0,-0,None
0,area_other,balance_port.flow,19,19,0,0,None
0,area_pumped_storage_power,generation_power,19,19,0,0,None
0,area_pumped_storage_power,minus_generation,19,19,0,-0,None
0,area_pumped_storage_power,balance_port.flow,19,19,0,0,None
0,area_rest_world,generation_power,19,19,0,0,None
0,area_rest_world,minus_generation,19,19,0,-0,None
0,area_rest_world,balance_port.flow,19,19,0,0,None
0,area_thermal_default,prop_cost,19,19,0,0,None
0,area_thermal_default,balance_port.flow,19,19,0,0,None
0,area_thermal_default,co2_emissions,19,19,0,0,None
0,area_thermal_default,nh3_emissions,19,19,0,0,None
0,area_thermal_default,so2_emissions,19,19,0,0,None
0,area_thermal_default,nox_emissions,19,19,0,0,None
0,area_thermal_default,pm2_5_emissions,19,19,0,0,None
0,area_thermal_default,pm5_emissions,19,19,0,0,None
0,area_thermal_default,pm10_emissions,19,19,0,0,None
0,area_thermal_default,nmvoc_emissions,19,19,0,0,None
0,area_thermal_default,op1_emissions,19,19,0,0,None
0,area_thermal_default,op2_emissions,19,19,0,0,None
0,area_thermal_default,op3_emissions,19,19,0,0,None
0,area_thermal_default,op4_emissions,19,19,0,0,None
0,area_thermal_default,op5_emissions,19,19,0,0,None
0,area_thermal_default,cluster_availability,19,19,0,0,None
0,area_thermal_default,up_margin,19,19,0,0,None
0,area_thermal_default,min_gen_power,19,19,0,0,None
0,area_thermal_default,down_margin,19,19,0,0,None
0,area_thermal_default,profit,19,19,0,0,None
0,area_node,imbalance_cost,20,20,0,0,None
0,area_node,is_significant_loss_of_load,20,20,0,0,None
0,area_node,is_loss_of_load,20,20,0,0,None
0,area_load,actual_load,20,20,0,5645,None
0,area_node,price,20,20,0,0.3000000035652582,None
0,area_node,balance_port.price,20,20,0,0.3000000035652582,None
0,area_node,is_near_loss_of_load,20,20,0,0,None
0,area_load,balance_port.flow,20,20,0,-5645,None
0,area_wind,generation_power,20,20,0,667,None
0,area_wind,minus_generation,20,20,0,-667,None
0,area_wind,balance_port.flow,20,20,0,667,None
0,area_solar,generation_power,20,20,0,0,None
0,area_solar,minus_generation,20,20,0,-0,None
0,area_solar,balance_port.flow,20,20,0,0,None
0,area_run_of_river,generation_power,20,20,0,0,None
0,area_run_of_river,minus_generation,20,20,0,-0,None
0,area_run_of_river,balance_port.flow,20,20,0,0,None
0,area_combined_heat_power,generation_power,20,20,0,0,None
0,area_combined_heat_power,minus_generation,20,20,0,-0,None
0,area_combined_heat_power,balance_port.flow,20,20,0,0,None
0,area_biomass,generation_power,20,20,0,0,None
0,area_biomass,minus_generation,20,20,0,-0,None
0,area_biomass,balance_port.flow,20,20,0,0,None
0,area_biogas,generation_power,20,20,0,0,None
0,area_biogas,minus_generation,20,20,0,-0,None
0,area_biogas,balance_port.flow,20,20,0,0,None
0,area_waste,generation_power,20,20,0,0,None
0,area_waste,minus_generation,20,20,0,-0,None
0,area_waste,balance_port.flow,20,20,0,0,None
0,area_geothermal,generation_power,20,20,0,0,None
0,area_geothermal,minus_generation,20,20,0,-0,None
0,area_geothermal,balance_port.flow,20,20,0,0,None
0,area_other,generation_power,20,20,0,0,None
0,area_other,minus_generation,20,20,0,-0,None
0,area_other,balance_port.flow,20,20,0,0,None
0,area_pumped_storage_power,generation_power,20,20,0,0,None
0,area_pumped_storage_power,minus_generation,20,20,0,-0,None
0,area_pumped_storage_power,balance_port.flow,20,20,0,0,None
0,area_rest_world,generation_power,20,20,0,0,None
0,area_rest_world,minus_generation,20,20,0,-0,None
0,area_rest_world,balance_port.flow,20,20,0,0,None
0,area_thermal_default,prop_cost,20,20,0,0,None
0,area_thermal_default,balance_port.flow,20,20,0,0,None
0,area_thermal_default,co2_emissions,20,20,0,0,None
0,area_thermal_default,nh3_emissions,20,20,0,0,None
0,area_thermal_default,so2_emissions,20,20,0,0,None
0,area_thermal_default,nox_emissions,20,20,0,0,None
0,area_thermal_default,pm2_5_emissions,20,20,0,0,None
0,area_thermal_default,pm5_emissions,20,20,0,0,None
0,area_thermal_default,pm10_emissions,20,20,0,0,None
0,area_thermal_default,nmvoc_emissions,20,20,0,0,None
0,area_thermal_default,op1_emissions,20,20,0,0,None
0,area_thermal_default,op2_emissions,20,20,0,0,None
0,area_thermal_default,op3_emissions,20,20,0,0,None
0,area_thermal_default,op4_emissions,20,20,0,0,None
0,area_thermal_default,op5_emissions,20,20,0,0,None
0,area_thermal_default,cluster_availability,20,20,0,0,None
0,area_thermal_default,up_margin,20,20,0,0,None
0,area_thermal_default,min_gen_power,20,20,0,0,None
0,area_thermal_default,down_margin,20,20,0,0,None
0,area_thermal_default,profit,20,20,0,0,None
0,area_node,imbalance_cost,21,21,0,0,None
0,area_node,is_significant_loss_of_load,21,21,0,0,None
0,area_node,is_loss_of_load,21,21,0,0,None
0,area_load,actual_load,21,21,0,5323,None
0,area_node,price,21,21,0,0.2999999953983669,None
0,area_node,balance_port.price,21,21,0,0.2999999953983669,None
0,area_node,is_near_loss_of_load,21,21,0,0,None
0,area_load,balance_port.flow,21,21,0,-5323,None
0,area_wind,generation_power,21,21,0,745,None
0,area_wind,minus_generation,21,21,0,-745,None
0,area_wind,balance_port.flow,21,21,0,745,None
0,area_solar,generation_power,21,21,0,0,None
0,area_solar,minus_generation,21,21,0,-0,None
0,area_solar,balance_port.flow,21,21,0,0,None
0,area_run_of_river,generation_power,21,21,0,0,None
0,area_run_of_river,minus_generation,21,21,0,-0,None
0,area_run_of_river,balance_port.flow,21,21,0,0,None
0,area_combined_heat_power,generation_power,21,21,0,0,None
0,area_combined_heat_power,minus_generation,21,21,0,-0,None
0,area_combined_heat_power,balance_port.flow,21,21,0,0,None
0,area_biomass,generation_power,21,21,0,0,None
0,area_biomass,minus_generation,21,21,0,-0,None
0,area_biomass,balance_port.flow,21,21,0,0,None
0,area_biogas,generation_power,21,21,0,0,None
0,area_biogas,minus_generation,21,21,0,-0,None
0,area_biogas,balance_port.flow,21,21,0,0,None
0,area_waste,generation_power,21,21,0,0,None
0,area_waste,minus_generation,21,21,0,-0,None
0,area_waste,balance_port.flow,21,21,0,0,None
0,area_geothermal,generation_power,21,21,0,0,None
0,area_geothermal,minus_generation,21,21,0,-0,None
0,area_geothermal,balance_port.flow,21,21,0,0,None
0,area_other,generation_power,21,21,0,0,None
0,area_other,minus_generation,21,21,0,-0,None
0,area_other,balance_port.flow,21,21,0,0,None
0,area_pumped_storage_power,generation_power,21,21,0,0,None
0,area_pumped_storage_power,minus_generation,21,21,0,-0,None
0,area_pumped_storage_power,balance_port.flow,21,21,0,0,None
0,area_rest_world,generation_power,21,21,0,0,None
0,area_rest_world,minus_generation,21,21,0,-0,None
0,area_rest_world,balance_port.flow,21,21,0,0,None
0,area_thermal_default,prop_cost,21,21,0,0,None
0,area_thermal_default,balance_port.flow,21,21,0,0,None
0,area_thermal_default,co2_emissions,21,21,0,0,None
0,area_thermal_default,nh3_emissions,21,21,0,0,None
0,area_thermal_default,so2_emissions,21,21,0,0,None
0,area_thermal_default,nox_emissions,21,21,0,0,None
0,area_thermal_default,pm2_5_emissions,21,21,0,0,None
0,area_thermal_default,pm5_emissions,21,21,0,0,None
0,area_thermal_default,pm10_emissions,21,21,0,0,None
0,area_thermal_default,nmvoc_emissions,21,21,0,0,None
0,area_thermal_default,op1_emissions,21,21,0,0,None
0,area_thermal_default,op2_emissions,21,21,0,0,None
0,area_thermal_default,op3_emissions,21,21,0,0,None
0,area_thermal_default,op4_emissions,21,21,0,0,None
0,area_thermal_default,op5_emissions,21,21,0,0,None
0,area_thermal_default,cluster_availability,21,21,0,0,None
0,area_thermal_default,up_margin,21,21,0,0,None
0,area_thermal_default,min_gen_power,21,21,0,0,None
0,area_thermal_default,down_margin,21,21,0,0,None
0,area_thermal_default,profit,21,21,0,0,None
0,area_node,imbalance_cost,22,22,0,0,None
0,area_node,is_significant_loss_of_load,22,22,0,0,None
0,area_node,is_loss_of_load,22,22,0,0,None
0,area_load,actual_load,22,22,0,5396,None
0,area_node,price,22,22,0,0.29999999195554145,None
0,area_node,balance_port.price,22,22,0,0.29999999195554145,None
0,area_node,is_near_loss_of_load,22,22,0,0,None
0,area_load,balance_port.flow,22,22,0,-5396,None
0,area_wind,generation_power,22,22,0,861,None
0,area_wind,minus_generation,22,22,0,-861,None
0,area_wind,balance_port.flow,22,22,0,861,None
0,area_solar,generation_power,22,22,0,0,None
0,area_solar,minus_generation,22,22,0,-0,None
0,area_solar,balance_port.flow,22,22,0,0,None
0,area_run_of_river,generation_power,22,22,0,0,None
0,area_run_of_river,minus_generation,22,22,0,-0,None
0,area_run_of_river,balance_port.flow,22,22,0,0,None
0,area_combined_heat_power,generation_power,22,22,0,0,None
0,area_combined_heat_power,minus_generation,22,22,0,-0,None
0,area_combined_heat_power,balance_port.flow,22,22,0,0,None
0,area_biomass,generation_power,22,22,0,0,None
0,area_biomass,minus_generation,22,22,0,-0,None
0,area_biomass,balance_port.flow,22,22,0,0,None
0,area_biogas,generation_power,22,22,0,0,None
0,area_biogas,minus_generation,22,22,0,-0,None
0,area_biogas,balance_port.flow,22,22,0,0,None
0,area_waste,generation_power,22,22,0,0,None
0,area_waste,minus_generation,22,22,0,-0,None
0,area_waste,balance_port.flow,22,22,0,0,None
0,area_geothermal,generation_power,22,22,0,0,None
