block,component,output,absolute_time_index,block_time_index,scenario_index,value,basis_status
1,default,DispatchableProduction,93,93,1,0,None
1,area,unsupplied_energy,93,93,1,0,None
1,area,spilled_energy,93,93,1,0,None
1,default,DispatchableProduction,94,94,1,0,None
1,area,unsupplied_energy,94,94,1,0,None
1,area,spilled_energy,94,94,1,0,None
1,default,DispatchableProduction,95,95,1,0,None
1,area,unsupplied_energy,95,95,1,0,None
1,area,spilled_energy,95,95,1,0,None
1,default,DispatchableProduction,96,96,1,0,None
1,area,unsupplied_energy,96,96,1,0,None
1,area,spilled_energy,96,96,1,0,None
1,default,DispatchableProduction,97,97,1,0,None
1,area,unsupplied_energy,97,97,1,0,None
1,area,spilled_energy,97,97,1,0,None
1,default,DispatchableProduction,98,98,1,0,None
1,area,unsupplied_energy,98,98,1,0,None
1,area,spilled_energy,98,98,1,0,None
1,default,DispatchableProduction,99,99,1,0,None
1,area,unsupplied_energy,99,99,1,0,None
1,area,spilled_energy,99,99,1,0,None
1,default,DispatchableProduction,100,100,1,0,None
1,area,unsupplied_energy,100,100,1,0,None
1,area,spilled_energy,100,100,1,0,None
1,default,DispatchableProduction,101,101,1,0,None
1,area,unsupplied_energy,101,101,1,0,None
1,area,spilled_energy,101,101,1,0,None
1,default,DispatchableProduction,102,102,1,0,None
1,area,unsupplied_energy,102,102,1,0,None
1,area,spilled_energy,102,102,1,0,None
1,default,DispatchableProduction,103,103,1,0,None
1,area,unsupplied_energy,103,103,1,0,None
1,area,spilled_energy,103,103,1,0,None
1,default,DispatchableProduction,104,104,1,0,None
1,area,unsupplied_energy,104,104,1,0,None
1,area,spilled_energy,104,104,1,0,None
1,default,DispatchableProduction,105,105,1,0,None
1,area,unsupplied_energy,105,105,1,0,None
1,area,spilled_energy,105,105,1,0,None
1,default,DispatchableProduction,106,106,1,0,None
1,area,unsupplied_energy,106,106,1,0,None
1,area,spilled_energy,106,106,1,0,None
1,default,DispatchableProduction,107,107,1,0,None
1,area,unsupplied_energy,107,107,1,0,None
1,area,spilled_energy,107,107,1,0,None
1,default,DispatchableProduction,108,108,1,0,None
1,area,unsupplied_energy,108,108,1,0,None
1,area,spilled_energy,108,108,1,0,None
1,default,DispatchableProduction,109,109,1,0,None
1,area,unsupplied_energy,109,109,1,0,None
1,area,spilled_energy,109,109,1,0,None
1,default,DispatchableProduction,110,110,1,0,None
1,area,unsupplied_energy,110,110,1,0,None
1,area,spilled_energy,110,110,1,0,None
1,default,DispatchableProduction,111,111,1,0,None
1,area,unsupplied_energy,111,111,1,0,None
1,area,spilled_energy,111,111,1,0,None
1,default,DispatchableProduction,112,112,1,0,None
1,area,unsupplied_energy,112,112,1,0,None
1,area,spilled_energy,112,112,1,0,None
1,default,DispatchableProduction,113,113,1,0,None
1,area,unsupplied_energy,113,113,1,0,None
1,area,spilled_energy,113,113,1,0,None
1,default,DispatchableProduction,114,114,1,0,None
1,area,unsupplied_energy,114,114,1,0,None
1,area,spilled_energy,114,114,1,0,None
1,default,DispatchableProduction,115,115,1,0,None
1,area,unsupplied_energy,115,115,1,0,None
1,area,spilled_energy,115,115,1,0,None
1,default,DispatchableProduction,116,116,1,0,None
1,area,unsupplied_energy,116,116,1,0,None
1,area,spilled_energy,116,116,1,0,None
1,default,DispatchableProduction,117,117,1,0,None
1,area,unsupplied_energy,117,117,1,0,None
1,area,spilled_energy,117,117,1,0,None
1,default,DispatchableProduction,118,118,1,0,None
1,area,unsupplied_energy,118,118,1,0,None
1,area,spilled_energy,118,118,1,0,None
1,default,DispatchableProduction,119,119,1,0,None
1,area,unsupplied_energy,119,119,1,0,None
1,area,spilled_energy,119,119,1,0,None
1,default,DispatchableProduction,120,120,1,0,None
1,area,unsupplied_energy,120,120,1,0,None
1,area,spilled_energy,120,120,1,0,None
1,default,DispatchableProduction,121,121,1,0,None
1,area,unsupplied_energy,121,121,1,0,None
1,area,spilled_energy,121,121,1,0,None
1,default,DispatchableProduction,122,122,1,0,None
1,area,unsupplied_energy,122,122,1,0,None
1,area,spilled_energy,122,122,1,0,None
1,default,DispatchableProduction,123,123,1,0,None
1,area,unsupplied_energy,123,123,1,0,None
1,area,spilled_energy,123,123,1,0,None
1,default,DispatchableProduction,124,124,1,0,None
1,area,unsupplied_energy,124,124,1,0,None
1,area,spilled_energy,124,124,1,0,None
1,default,DispatchableProduction,125,125,1,0,None
1,area,unsupplied_energy,125,125,1,0,None
1,area,spilled_energy,125,125,1,0,None
1,default,DispatchableProduction,126,126,1,0,None
1,area,unsupplied_energy,126,126,1,0,None
1,area,spilled_energy,126,126,1,0,None
1,default,DispatchableProduction,127,127,1,0,None
1,area,unsupplied_energy,127,127,1,0,None
1,area,spilled_energy,127,127,1,0,None
1,default,DispatchableProduction,128,128,1,0,None
1,area,unsupplied_energy,128,128,1,0,None
1,area,spilled_energy,128,128,1,0,None
1,default,DispatchableProduction,129,129,1,0,None
1,area,unsupplied_energy,129,129,1,0,None
1,area,spilled_energy,129,129,1,0,None
1,default,DispatchableProduction,130,130,1,0,None
1,area,unsupplied_energy,130,130,1,0,None
1,area,spilled_energy,130,130,1,0,None
1,default,DispatchableProduction,131,131,1,0,None
1,area,unsupplied_energy,131,131,1,0,None
1,area,spilled_energy,131,131,1,0,None
1,default,DispatchableProduction,132,132,1,0,None
1,area,unsupplied_energy,132,132,1,0,None
1,area,spilled_energy,132,132,1,0,None
1,default,DispatchableProduction,133,133,1,0,None
1,area,unsupplied_energy,133,133,1,0,None
1,area,spilled_energy,133,133,1,0,None
1,default,DispatchableProduction,134,134,1,0,None
1,area,unsupplied_energy,134,134,1,0,None
1,area,spilled_energy,134,134,1,0,None
1,default,DispatchableProduction,135,135,1,0,None
1,area,unsupplied_energy,135,135,1,0,None
1,area,spilled_energy,135,135,1,0,None
1,default,DispatchableProduction,136,136,1,0,None
1,area,unsupplied_energy,136,136,1,0,None
1,area,spilled_energy,136,136,1,0,None
1,default,DispatchableProduction,137,137,1,0,None
1,area,unsupplied_energy,137,137,1,0,None
1,area,spilled_energy,137,137,1,0,None
1,default,DispatchableProduction,138,138,1,0,None
1,area,unsupplied_energy,138,138,1,0,None
1,area,spilled_energy,138,138,1,0,None
1,default,DispatchableProduction,139,139,1,0,None
1,area,unsupplied_energy,139,139,1,0,None
1,area,spilled_energy,139,139,1,0,None
1,default,DispatchableProduction,140,140,1,0,None
1,area,unsupplied_energy,140,140,1,0,None
1,area,spilled_energy,140,140,1,0,None
1,default,DispatchableProduction,141,141,1,0,None
1,area,unsupplied_energy,141,141,1,0,None
1,area,spilled_energy,141,141,1,0,None
1,default,DispatchableProduction,142,142,1,0,None
1,area,unsupplied_energy,142,142,1,0,None
1,area,spilled_energy,142,142,1,0,None
1,default,DispatchableProduction,143,143,1,0,None
1,area,unsupplied_energy,143,143,1,0,None
1,area,spilled_energy,143,143,1,0,None
1,default,DispatchableProduction,144,144,1,0,None
1,area,unsupplied_energy,144,144,1,0,None
1,area,spilled_energy,144,144,1,0,None
1,default,DispatchableProduction,145,145,1,0,None
1,area,unsupplied_energy,145,145,1,0,None
1,area,spilled_energy,145,145,1,0,None
1,default,DispatchableProduction,146,146,1,0,None
1,area,unsupplied_energy,146,146,1,0,None
1,area,spilled_energy,146,146,1,0,None
1,default,DispatchableProduction,147,147,1,0,None
1,area,unsupplied_energy,147,147,1,0,None
1,area,spilled_energy,147,147,1,0,None
1,default,DispatchableProduction,148,148,1,0,None
1,area,unsupplied_energy,148,148,1,0,None
1,area,spilled_energy,148,148,1,0,None
1,default,DispatchableProduction,149,149,1,0,None
1,area,unsupplied_energy,149,149,1,0,None
1,area,spilled_energy,149,149,1,0,None
1,default,DispatchableProduction,150,150,1,0,None
1,area,unsupplied_energy,150,150,1,0,None
1,area,spilled_energy,150,150,1,0,None
1,default,DispatchableProduction,151,151,1,0,None
1,area,unsupplied_energy,151,151,1,0,None
1,area,spilled_energy,151,151,1,0,None
1,default,DispatchableProduction,152,152,1,0,None
1,area,unsupplied_energy,152,152,1,0,None
1,area,spilled_energy,152,152,1,0,None
1,default,DispatchableProduction,153,153,1,0,None
1,area,unsupplied_energy,153,153,1,0,None
1,area,spilled_energy,153,153,1,0,None
1,default,DispatchableProduction,154,154,1,0,None
1,area,unsupplied_energy,154,154,1,0,None
1,area,spilled_energy,154,154,1,0,None
1,default,DispatchableProduction,155,155,1,0,None
1,area,unsupplied_energy,155,155,1,0,None
1,area,spilled_energy,155,155,1,0,None
1,default,DispatchableProduction,156,156,1,0,None
1,area,unsupplied_energy,156,156,1,0,None
1,area,spilled_energy,156,156,1,0,None
1,default,DispatchableProduction,157,157,1,0,None
1,area,unsupplied_energy,157,157,1,0,None
1,area,spilled_energy,157,157,1,0,None
1,default,DispatchableProduction,158,158,1,0,None
1,area,unsupplied_energy,158,158,1,0,None
1,area,spilled_energy,158,158,1,0,None
1,default,DispatchableProduction,159,159,1,0,None
1,area,unsupplied_energy,159,159,1,0,None
1,area,spilled_energy,159,159,1,0,None
1,default,DispatchableProduction,160,160,1,0,None
1,area,unsupplied_energy,160,160,1,0,None
1,area,spilled_energy,160,160,1,0,None
1,default,DispatchableProduction,161,161,1,0,None
1,area,unsupplied_energy,161,161,1,0,None
1,area,spilled_energy,161,161,1,0,None
1,default,DispatchableProduction,162,162,1,0,None
1,area,unsupplied_energy,162,162,1,0,None
1,area,spilled_energy,162,162,1,0,None
1,default,DispatchableProduction,163,163,1,0,None
1,area,unsupplied_energy,163,163,1,0,None
1,area,spilled_energy,163,163,1,0,None
1,default,DispatchableProduction,164,164,1,0,None
1,area,unsupplied_energy,164,164,1,0,None
1,area,spilled_energy,164,164,1,0,None
1,default,DispatchableProduction,165,165,1,0,None
1,area,unsupplied_energy,165,165,1,0,None
1,area,spilled_energy,165,165,1,0,None
1,default,DispatchableProduction,166,166,1,0,None
1,area,unsupplied_energy,166,166,1,0,None
1,area,spilled_energy,166,166,1,0,None
1,default,DispatchableProduction,167,167,1,0,None
1,area,unsupplied_energy,167,167,1,0,None
1,area,spilled_energy,167,167,1,0,None
1,default,DispatchableProduction,168,168,1,0,None
1,area,unsupplied_energy,168,168,1,0,None
1,area,spilled_energy,168,168,1,0,None
